# Dataset used for sentiment analysis project
marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,10842560,R3RWI6V53EBS75,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,Not bad for watching amazon prime,"Not bad for watching amazon prime, or listening to amazon music, or shopping on amazon....Other than that, its just a big smart phone (without the phone function).",2015-07-16,1
US,12604690,R2QQTY2MIECN5H,B00LCHRQL6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,3,3,N,N,"Bought it on Prime Day, but it won't ship for a MONTH?!?!?","So I was lucky enough to get a cobalt one of these for $99 during Prime Day (considering it was pretty much the ONLY deal worth getting on Prime Day), and I was pretty happy as this will be my first tablet. THEN, I go look to see when it will be arriving only to discover this: Arriving Aug. 12-13. REALLY!?!? I won't get it for a whole MONTH? I mean, you guys are the ones who planned Prime Day, right? And you knew how many Kindle's you were going to offer up for sale, right? Then why in the WORLD didn't you plan to have enough on hand to actually SHIP after you sold them?!?!? So it's not going to arrive in time for my upcoming trip. AND the more I look at it, the more it looks like I'm going to have to spend on it, for warranty (cuz it sounds like they break easy from reading reviews), to protective screens and cases and styluses. Man, at this point I'm thinking I'm better off just canceling my purchase and accepting Prime Day for the flop it was...",2015-07-16,0
US,38153551,R22310K41JAS2X,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Love Amazon,"I just bought this this for my mother on prime day. I also had a little trouble ordering but called... There staff was very friendly and helped me with out a hitch. She is so excited. Thank you Amazon, you rock, and I always been happy with the product and service you provide.",2015-07-16,1
US,1644244,R15IIFK6PLETQ8,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,1,N,N,Screensaver are commercials!,"Got this on Prime Day. Had no idea that it comes supported with ads that I had to pay 14.99 to get rid of. I couldn't download any apps from Google Play, so most apps I couldn't use or had to get second rate versions. You can't even put a wallpaper up. I spent a few hours with it before I started the return process. Really disappointed.",2015-07-16,0
US,46324258,RVG0PDWETSW6C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,So far so good...2 weeks.,2015-07-16,1
US,43132641,R1B73ME27Y0AJI,B00LCHSHMS,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,9,N,N,Shame on you Amazon I buy from you ALOT I am in a rural area not once did I receive any notification that it was time to claim s,"Waited for big deal day on Amazon for Prime members to buy this tried for 6 hours put myself on waitlist on 3 different Kindle Fires. Started at 7 AM morning of sale after 6 hours still said on was on waitlist for 2,left for 20 minutes to pick up my Granddaighter still on waitlist upon return ,got her snac and settled in 10 minutes came back all my selections were no longer available!! Shame on you Amazon I buy from you ALOT I am in a rural area not once did I receive any notification that it was time to claim said could put it on my smart phone only problem my smart phone has no reception in many places where I was at and never notice a notification on my lap top and I refreshed every 10 minutes. What a gimmick! I don't think you increased your Prime membership and if you did I don't think they will stay with all the other junk you put deals on. Guess Wal Mart will get my tablet business and this was a Christmas gift I already have bought 3 Kindles for myself.I don't think I'll be renewing the benefits are not anything like they were when I joined over 3 yrs ago.",2015-07-16,0
US,12027655,R1H7WOEF81I3FG,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,2,2,N,Y,Better yet just buy something else,"If you are considering buying this Kindle I would definitely get the extended warranty. Better yet just buy something else.  This is my second Kindle and this one was delivered on May 7th 2015 and is no longer working.  As soon as you turn the screen on the battery bar goes into free fall mode until you get the warning to plug into a charger, almost immediately after that pops up it powers itself off. the Kindle is plugged into the charger while this is happening. The charge on this Kindle has never lasted very long. I have contacted customer service and I am waiting to hear back.  My first Kindle's battery no longer charges properly either but at least it lasted in the 2 yr. range.",2015-07-16,0
US,20444441,R2NSF7PITY1KLS,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,Y,love it,love this device!,2015-07-16,1
US,43878185,R2G2TT6JJF02PD,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Great tablet for a really good price.,"Great tablet for a really good price.  This is my third Kindle Fire and they just keep getting better each year.  If you are a prime member, the content on the kindle is great with lots of free video and music.",2015-07-16,1
US,42939223,RLFZ3BIQ72I3Y,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it!,Love the Fire. Reading seems better for my eyes than Paperwhite (which I also love). I only read on the tablet.,2015-07-16,1
US,15326490,R3B2PTLBGPQNP8,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Kindle Fire hd 16gb.,"Works great. Easy to use. This is my 2nd Kindle. My other one still works, but I wanted one with more storage.",2015-07-16,1
US,46608450,R3M8L3LIYBB9LX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,Love,2015-07-16,1
US,14432701,R37LF1F8N007GE,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Amazon Customer service and Kindle HD 7 are both 5 star ratings for me!,"I have a first generation kindle that has survived my clutz self and two children and is still ticking. But it does not play all the new apps and is a &#34;drag&#34; for watching hulu and netflix. I bought this new kindle and was thrilled except for the postal delivery who left a wet box on my front porch. Needles to say with in a few weeks my new baby had to go back to amazon and that is where my five stars really go..the amazon customer service was phenomenal. I told them the issues and they had a new kindle to me with in three days. I sent the arrived wet one back and am thrilled with my new kindle.<br />Now I am not a person who does the OS (operating system for you non nerds) and all the bells and whistles, but I do know what works and that is a kindle HD 7. This is a tablet that can be used. The sound alone is worth it as I no longer have to have a small set of speakers I plugged into my mp3 player or old kindle, I just set the HD7 on the stand, load up my prime music and play. The camera leaves a bit to be desired, but it is not what I bought my kindle for anyway. The touch screen is responsive even in a protective casing. I downloaded two games just to see how the kindle would handle. It worked great no issues even with being outside and a 100 yards away from our wireless upstairs it was streaming video. The HD 7 is light and powerful. It's load times and video play are great for hulu, netflix and prime video. It even plays the subbed anime I watch with print that I can read. I have logged on facebook, web crawled for recipes, and yesterday I bought another kindle HD7 for my kids. I am going to do the amazon free time for kids on that one and make it a dedicated kids system. This is a user friendly item that I love and will give as a gift to my octogenarian.",2015-07-16,1
US,3404611,R23P42KZVCQS4Y,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,Four Stars,So far this one works,2015-07-16,1
US,32111428,R81F3NUDKZOT9,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Awesome,One of the best purchases I've made in a long time. Easy to use and very intuitive.,2015-07-16,1
US,12356525,R3BYE8N33MN57T,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I love my Kindle Fire,I love my Kindle Fire. Now I caught up with my kids with all this new technology. I am very pleased,2015-07-16,1
US,23528519,R9O5NC4Q7X11U,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,3,N,N,Help,"Hello,<br /><br />i am based here in saudi arabia. i would like to purchase a Fire Hd7. I am a prime member too.<br />would it work here? can i use my privilege to use kindle to watch movies etc?<br /><br />Thanks,<br /> Gerico",2015-07-16,0
US,16129190,R3M7AQHUQT0O26,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Multifunctional.. just what this Grammy needed.,Multifunctional..just what this Grammy needed.,2015-07-16,1
US,31549519,R3RA9IPLA6C7FN,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,3,4,N,N,This will be my second Kindle and I love them. I got lucky and purchased one this ...,This will be my second Kindle and I love them. I got lucky and purchased one this morning while trolling the internet and remembered about Prime Day and can't wait to get it. I thought twice about buying it since I don't need it but could not beat the price (saved $60) and I could always gift it... Winning!,2015-07-16,1
US,40387956,RTMMIUDAJBEH1,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,1,N,Y,Five Stars,very happy with it.,2015-07-16,1
US,26853732,RJG30METV61J7,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,"The FIRE was an excellent purchase, and I have recommended it to many","The FIRE was an excellent purchase, and I have recommended it to many. Even with 200 channels available on my television, I have the FIRE as my primary source of entertainment all in one small package. It is easy to navigate, there is 24 hour help for an questions (A rare necessity) , and there are an abundance of programs for free as well as purchase. Truly, I count it as one of my best purchases.",2015-07-16,1
US,12592595,R2B2LMAY1ELEQP,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Had the 1st and 2nd generation kindle. ..loving this one,2015-07-15,1
US,1622353,R2VDUP56HZXW7N,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,Y,Happy with my Fire HDs - both of them!!!,My Fire HD 7.7 is great.  It is my second Kindle.  My 8.9 I mostly use at home.  Changing from one to the other works so well keeping track of pages of books.  Also was amazed to find all apps and Amazon available. This makes them a &#34;twin&#34; except for size.  THANK YOU!,2015-07-15,1
US,20619591,R2C2VRFEGBI55O,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,2,3,N,Y,Four Stars,My daughter loves this HD7,2015-07-15,1
US,26956090,R3RCRQI1IRYXDF,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,3,4,N,Y,download problems,I love my fire. But the books I've paid for don't seem to want to download most of the time so I've spent money for nothing.,2015-07-15,0
US,19357593,R2LA33IHWW4R0S,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,3,9,N,Y,The off and on switch on the Kindle fire HD ...,The off and on switch on the Kindle fire HD 7 in located right where the strap is that holds the kindle in the case I have.  It is hard to turn it on and off.,2015-07-15,0
US,2515545,RF7X8DNY28KW0,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Five Stars,Great,2015-07-15,1
US,16789498,R2V4BRVUD15AXR,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,3,10,N,N,Prime Day Waitlist,I was randomly kicked off waitlist multiple times for both the white and black 16 gb versions. I would browse a bit on amazon then come back to check to find that I had been removed from waitlist once again.,2015-07-15,0
US,20781577,R10I4J3O2F1YDK,B00LCHS1FG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,3,3,N,Y,Do not buy if you play apps,I would give it more stars but I cannot load my google stuff onto it. All my apps are backed up to google and Amazon will NOT allow google on this tablet. I bought 2 returned one of them and gave the little one to my wife. I would never tell anyone to purchase this because of amazon not allowing me to choose what I put on a tablet that I purchase.<br /><br />I bought a Samsung Galaxy Tablet 10&#34; and I enjoy it.,2015-07-15,0
US,48533314,R35Y6OTXB0YJOH,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,Five Stars,My husband loves it !,2015-07-15,1
US,13733737,R12SLNKVSVABGW,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,3,8,N,N,One Star,Highly disappointed with amazon can't order anything been a prime member for 3+ Yrs.,2015-07-15,0
US,42796150,R1CMNE1IB78L00,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,2,2,N,Y,Ads,I love my kindle but the ads that pop up on the Main screen while charging are annoying....I even turned them off but they are still there... would give a 5 otherwise,2015-07-15,1
US,23814813,R2KIF2G83GFP45,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,Y,This is a great cheep tablet which can do a lot,This was actually a purchase for a friend.  Our family has many different versions of  iPad's which I am able to compare this with.  This is a great cheep tablet which can do a lot.  It is thicker than an iPad but that really is no big deal particularly if it holds up better.  We lost two iPad's already because of broken screens.  Much more responsive than my older iPad 2.  If you can handle the smaller screen this is great.,2015-07-15,1
US,28797228,RA8LCAJREH4UT,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,2,3,N,N,Not happy,Really pissed! Trying to get the $79 Prime Deal today. Says there is only 58% claimed on the black one and 98% on the white and will not let me get either! What a joke!,2015-07-15,0
US,28003032,R37EOMINZWN8YV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,2,2,N,N,"it is ok, but after the 8.9 it's a big change.","Received a Kindle Fire HDX 8.9 for Xmas 2013, loved it!!! It lasted 17 months! It is dead, black screen, no help to reset etc..will not turn on. Good customer support.....but unit is dead. A lot of money for something that only lasted 17 months! soooo, yes buying the smaller 7&#34; hope it last longer. if the 7 does not last longer I'll change to a I pad",2015-07-15,1
US,33085183,R26K54DJ1PCP79,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,2,N,Y,Qualitity issue.,"My first Kindle cover, had Kindle embossed on the open tab, and opened like a book . . . good!<br />This new one labeled Ovoe opens opposite or contrary to how books open.  Awkward at best.<br />Must be installed this way for access to the controls.<br /><br />Is this a manufacturing error?  If not a poor design and not up to Amazon quality that is<br />regularly experience.",2015-07-15,0
US,44522119,R2D9YK41DMITWZ,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,3,3,N,Y,"I like it, it defiantly is a great 'in-between' for ...","I like it, it defiantly is a great 'in-between' for my lap top and phone.<br />I love how easy it is to get books! One of the only downfalls I have to say about it is that Instagram isn't able to be downloaded.",2015-07-15,1
US,28431588,RWF1299MZMZKQ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,3,7,N,N,One Star,very dissappointed that the system is not letting me at to my cart,2015-07-15,0
US,46932420,R2T7L04BKN3DW8,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,A great device!!,"Amazon has Kindle production down to a fine art! Quick and accurate, this device is a favorite of mine. Amazon is easy to work with and their customer service is unsurpassed.",2015-07-15,1
US,7108563,R1EYM8JEKSX1SB,B00LCHWEPE,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,2,N,Y,Five Stars,I LOVE LOVE LOVE IT!!! Its Just what I wanted and the price could not be beat!!!,2015-07-15,1
US,27000748,RAXQLWWQHEN03,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,3,4,N,Y,Nice size and lighter than my old kindle,Nice size and lighter than my old kindle. I am hoping that kindles's charging port issues have been resolved.I am holding my judgment till I see how this issue goes.,2015-07-15,0
US,13905153,R25LJ0IS0GYX8N,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,3,11,N,N,Not Happy,"So Frustrated that I wasn't able to get a Fire HD 7 during the Happy Prime Day, tried for 8+ hours and nothing....UGH!",2015-07-15,0
US,3067429,R21ZL31QEZ9Y7Y,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Great product great value.,Great product . Have bought it before and will buy it again.,2015-07-15,1
US,31212978,R2LGH1QB7U0BH6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,3,10,N,Y,I was so disgusted I returned the item,This is the least intuitive Kindle I have seen. Text to speech attempt created a monster which not only could not be controlled but read what it wanted to. I was so disgusted I returned the item.,2015-07-15,0
US,45937185,R1SSV2SJF4T2CE,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,1,1,N,Y,I like that I set a time limit to when and ...,I purchased this for my daughter and it arrived on time and she enjoys it. We both are still learning to use it. I like that I set a time limit to when and if she can access certain content. Will give another review once more familiar with product.,2015-07-15,1
US,38530470,R2WOTPEW75ZDPD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,Love my Fire HD 7,It met all expectations and exceeded them...,2015-07-15,1
US,37113587,R2I1CT1W4J1A08,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,1,N,Y,For the price.....,"For the $80 price, this is a good little tablet. It's thicker than most and a little heavier. But what do you want for $80. I still ahve to use my Samsung tablet for the important stuff. I would try to get it when on sale.",2015-07-15,1
